Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD00614,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:20:27
ORD00615,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:06:59
ORD00616,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 14:43:02
ORD00617,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:07:24
ORD00618,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:07:47
ORD00619,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:07:48
ORD00620,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:20:37
ORD00621,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 14:43:02
ORD00622,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:20:54
ORD00623,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:08:07
ORD00624,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:20:54
ORD00625,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:08:08
ORD00626,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:21:00
ORD00627,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:21:00
ORD00628,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:08:28
ORD00629,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:21:27
ORD00630,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:08:53
ORD00631,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:21:31
ORD00632,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:09:23
ORD00633,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:09:24
ORD00634,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:09:44
ORD00635,FemboyLover_Oct28Test,22700.0,22.1,Buy,MINT,2025-10-28 15:46:18
ORD00636,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:09:46
ORD00637,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:22:11
ORD00638,FemboyLover_Oct28Test,22700.0,22.9,Sell,MINT,2025-10-28 15:46:18
ORD00639,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:22:24
ORD00640,FemboyLover_Oct28Test,22700.0,22.1,Buy,MINT,2025-10-28 15:46:18
ORD00641,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:22:41
ORD00642,FemboyLover_Oct28Test,22700.0,22.9,Sell,MINT,2025-10-28 15:46:18
ORD00643,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:22:51
ORD00644,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:10:56
ORD00645,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:23:44
ORD00646,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:11:10
ORD00647,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:23:44
ORD00648,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:23:46
ORD00649,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:24:10
ORD00650,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:11:57
ORD00651,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:24:32
ORD00652,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:12:22
ORD00653,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:25:03
ORD00654,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:25:05
ORD00655,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:25:05
ORD00656,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:25:37
ORD00657,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 10:59:42
ORD00658,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:26:02
ORD00659,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 10:59:44
ORD00660,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 10:59:53
ORD00661,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 10:59:54
ORD00662,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:13:19
ORD00663,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:26:30
ORD00664,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:26:30
ORD00665,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:00:23
ORD00666,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:13:21
ORD00667,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:26:52
ORD00668,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:00:25
ORD00669,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:26:52
ORD00670,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:00:45
ORD00671,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:26:53
ORD00672,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:00:45
ORD00673,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:01:07
ORD00674,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:27:27
ORD00675,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:01:20
ORD00676,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:27:55
ORD00677,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:27:55
ORD00678,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:01:28
ORD00679,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:14:22
ORD00680,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:28:00
ORD00681,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:14:23
ORD00682,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:28:29
ORD00683,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:01:36
ORD00684,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:28:30
ORD00685,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:28:34
ORD00686,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:01:50
ORD00687,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:29:34
ORD00688,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:29:57
ORD00689,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:30:12
ORD00690,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:30:18
ORD00691,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:03:42
ORD00692,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:30:22
ORD00693,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:03:57
ORD00694,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:15:58
ORD00695,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:04:59
ORD00696,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:16:06
ORD00697,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:16:06
ORD00698,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:16:07
ORD00699,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:16:40
ORD00700,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:16:53
ORD00701,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:30:38
ORD00702,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:17:46
ORD00703,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:17:46
ORD00704,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:17:46
ORD00705,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:17:46
ORD00706,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:31:50
ORD00707,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:32:05
ORD00708,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:18:09
ORD00709,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:32:15
ORD00710,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:18:21
ORD00711,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:32:20
ORD00712,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:32:39
ORD00713,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:18:24
ORD00714,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:18:25
ORD00715,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:33:03
ORD00716,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:33:35
ORD00717,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:33:47
ORD00718,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:19:01
ORD00719,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:19:01
ORD00720,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:35:10
ORD00721,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:19:52
ORD00722,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:35:21
ORD00723,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:35:23
ORD00724,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:20:26
ORD00725,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:35:47
ORD00726,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:20:18
ORD00727,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:21:09
ORD00728,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:20:19
ORD00729,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:36:08
ORD00730,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:36:12
ORD00731,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:20:25
ORD00732,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:36:12
ORD00733,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:20:30
ORD00734,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:36:34
ORD00735,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:36:35
ORD00736,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:36:43
ORD00737,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:37:11
ORD00738,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:37:14
ORD00739,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:21:43
ORD00740,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:38:57
ORD00741,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:21:44
ORD00742,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:39:02
ORD00743,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:06:17
ORD00744,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:27:04
ORD00745,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:22:18
ORD00746,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:06:45
ORD00747,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:06:59
ORD00748,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:22:18
ORD00749,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:40:47
ORD00750,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:41:35
ORD00751,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:41:53
ORD00752,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:27:17
ORD00753,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:07:31
ORD00754,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:07:46
ORD00755,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:42:51
ORD00756,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:27:25
ORD00757,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:08:12
ORD00758,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:43:23
ORD00759,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:27:42
ORD00760,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:08:27
ORD00761,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:43:39
ORD00762,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:08:51
ORD00763,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:23:41
ORD00764,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:23:43
ORD00765,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:09:04
ORD00766,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:09:22
ORD00767,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:09:22
ORD00768,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:09:22
ORD00769,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:45:52
ORD00770,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:24:18
ORD00771,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:46:21
ORD00772,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:24:33
ORD00773,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:46:23
ORD00774,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:46:58
ORD00775,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:09:25
ORD00776,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:09:25
ORD00777,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:47:27
ORD00778,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:09:37
ORD00779,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:47:33
ORD00780,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:47:42
ORD00781,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:47:44
ORD00782,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:47:45
ORD00783,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:48:10
ORD00784,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:32:16
ORD00785,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:26:19
ORD00786,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:32:16
ORD00787,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:26:20
ORD00788,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:32:16
ORD00789,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:32:34
ORD00790,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:27:32
ORD00791,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:27:33
ORD00792,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:49:47
ORD00793,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:33:33
ORD00794,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:50:09
ORD00795,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:50:14
ORD00796,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:28:07
ORD00797,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:50:41
ORD00798,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:28:09
ORD00799,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:50:46
ORD00800,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:50:49
ORD00801,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:12:36
ORD00802,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:28:18
ORD00803,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:12:47
ORD00804,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:28:19
ORD00805,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:51:22
ORD00806,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:13:08
ORD00807,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:13:12
ORD00808,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:52:36
ORD00809,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:29:26
ORD00810,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:29:27
ORD00811,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:29:45
ORD00812,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:29:56
ORD00813,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:55:03
ORD00814,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:55:16
ORD00815,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:30:11
ORD00816,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:15:18
ORD00817,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:30:13
ORD00818,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:15:18
ORD00819,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:30:14
ORD00820,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:15:31
ORD00821,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:30:14
ORD00822,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:56:27
ORD00823,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:15:44
ORD00824,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:30:19
ORD00825,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:16:06
ORD00826,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:30:21
ORD00827,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:16:07
ORD00828,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:16:20
ORD00829,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:16:20
ORD00830,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:57:04
ORD00831,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:16:24
ORD00832,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:16:34
ORD00833,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:57:33
ORD00834,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:30:54
ORD00835,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:17:10
ORD00836,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:31:03
ORD00837,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:17:10
ORD00838,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:58:15
ORD00839,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:35:35
ORD00840,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:17:17
ORD00841,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:58:50
ORD00842,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:35:44
ORD00843,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:17:17
ORD00844,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 11:58:58
ORD00845,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:17:20
ORD00846,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:17:32
ORD00847,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:17:39
ORD00848,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:31:36
ORD00849,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 11:59:50
ORD00850,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:17:41
ORD00851,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:31:36
ORD00852,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 12:00:24
ORD00853,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:17:41
ORD00854,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 12:00:33
ORD00855,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:17:48
ORD00856,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:36:22
ORD00857,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:37:01
ORD00858,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:38:20
ORD00859,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:18:54
ORD00860,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:18:54
ORD00861,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:32:07
ORD00862,FemboyLover_Oct28Test,25000.0,20.9,Sell,IVL,2025-10-28 15:40:33
ORD00863,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 12:00:48
ORD00864,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:19:31
ORD00865,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:32:19
ORD00866,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:19:32
ORD00867,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 12:01:19
ORD00868,FemboyLover_Oct28Test,25000.0,20.1,Buy,IVL,2025-10-28 15:44:53
ORD00869,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:20:15
ORD00870,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:20:15
ORD00871,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:20:24
ORD00872,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:32:52
ORD00873,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:20:25
ORD00874,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:32:52
ORD00875,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:20:38
ORD00876,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:32:52
ORD00877,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:20:38
ORD00878,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:32:52
ORD00879,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:20:48
ORD00880,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:32:59
ORD00881,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:20:59
ORD00882,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:33:00
ORD00883,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 12:02:24
ORD00884,FemboyLover_Oct28Test,16100.0,31.25,Buy,PTT,2025-10-28 14:33:00
ORD00885,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 12:02:35
ORD00886,FemboyLover_Oct28Test,16100.0,31.75,Sell,PTT,2025-10-28 14:33:02
ORD00887,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:21:38
ORD00888,FemboyLover_Oct28Test,19200.0,26.25,Buy,KTB,2025-10-28 11:21:49
ORD00889,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 12:03:38
ORD00890,FemboyLover_Oct28Test,11100.0,45.25,Buy,GULF,2025-10-28 12:05:25
ORD00891,FemboyLover_Oct28Test,19200.0,26.75,Sell,KTB,2025-10-28 11:22:57
ORD00892,FemboyLover_Oct28Test,11100.0,45.75,Sell,GULF,2025-10-28 12:06:05
