Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD00283,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 11:55:16
ORD00284,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 11:56:20
ORD00285,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 11:56:37
ORD00286,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:16:27
ORD00287,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:16:27
ORD00288,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:13
ORD00289,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 11:56:40
ORD00290,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 11:56:40
ORD00291,FemboyLover_Hybrid,100000.0,5.05,Buy,CCET,2025-11-11 13:57:31
ORD00292,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:13
ORD00293,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 11:57:32
ORD00294,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:13
ORD00295,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 11:59:06
ORD00296,FemboyLover_Hybrid,100000.0,5.95,Sell,CCET,2025-11-11 13:57:31
ORD00297,FemboyLover_Hybrid,100000.0,5.05,Buy,CCET,2025-11-11 13:57:31
ORD00298,FemboyLover_Hybrid,100000.0,5.95,Sell,CCET,2025-11-11 13:57:31
ORD00299,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:13
ORD00300,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:13
ORD00301,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:13
ORD00302,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:13
ORD00303,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:13
ORD00304,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:13
ORD00305,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:13
ORD00306,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:02:10
ORD00307,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:03:18
ORD00308,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:05:59
ORD00309,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:06:00
ORD00310,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:07:01
ORD00311,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:07:02
ORD00312,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:14
ORD00313,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:08:25
ORD00314,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:08:25
ORD00315,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:09:11
ORD00316,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:09:11
ORD00317,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:09:11
ORD00318,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:15
ORD00319,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:19
ORD00320,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:09:17
ORD00321,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:29
ORD00322,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:30
ORD00323,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:09:53
ORD00324,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:09:56
ORD00325,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:41
ORD00326,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:44
ORD00327,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:33:54
ORD00328,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:33:57
ORD00329,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:10:54
ORD00330,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:11:00
ORD00331,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:34:02
ORD00332,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:34:02
ORD00333,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:11:30
ORD00334,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:34:02
ORD00335,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:11:38
ORD00336,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:13:24
ORD00337,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:34:03
ORD00338,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:13:42
ORD00339,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:13:42
ORD00340,FemboyLover_Hybrid,12500.0,40.25,Buy,CBG,2025-11-11 12:26:29
ORD00341,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:14:10
ORD00342,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:14:10
ORD00343,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:14:10
ORD00344,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:34:20
ORD00345,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:34:22
ORD00346,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:34:40
ORD00347,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:34:43
ORD00348,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:34:47
ORD00349,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:34:48
ORD00350,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:35:07
ORD00351,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:35:07
ORD00352,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:35:07
ORD00353,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:35:09
ORD00354,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:35:12
ORD00355,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:35:13
ORD00356,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:34:36
ORD00357,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:34:52
ORD00358,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:36:01
ORD00359,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:36:10
ORD00360,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:36:17
ORD00361,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:36:17
ORD00362,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:27:31
ORD00363,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:28:01
ORD00364,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:36:50
ORD00365,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:36:51
ORD00366,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:28:02
ORD00367,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:28:20
ORD00368,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:28:54
ORD00369,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:29:10
ORD00370,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:37:07
ORD00371,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:37:11
ORD00372,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:29:17
ORD00373,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:29:29
ORD00374,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:37:12
ORD00375,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:37:21
ORD00376,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 12:29:57
ORD00377,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 12:29:57
ORD00378,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:37:33
ORD00379,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:37:34
ORD00380,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 13:56:10
ORD00381,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 13:56:11
ORD00382,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 13:56:25
ORD00383,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:38:00
ORD00384,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 13:56:58
ORD00385,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:38:01
ORD00386,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:42:34
ORD00387,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:43:01
ORD00388,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:38:21
ORD00389,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:38:21
ORD00390,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 13:58:45
ORD00391,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 13:58:49
ORD00392,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:44:30
ORD00393,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:44:30
ORD00394,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:00:36
ORD00395,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:00:46
ORD00396,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:39:19
ORD00397,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:39:22
ORD00398,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:39:23
ORD00399,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:39:28
ORD00400,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:02:45
ORD00401,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:02:46
ORD00402,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:39:39
ORD00403,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:39:40
ORD00404,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:39:49
ORD00405,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:39:49
ORD00406,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:48:09
ORD00407,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:48:09
ORD00408,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:40:22
ORD00409,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:40:24
ORD00410,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:50:01
ORD00411,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:40:32
ORD00412,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:51:01
ORD00413,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:40:34
ORD00414,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:51:12
ORD00415,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:51:17
ORD00416,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:31:52
ORD00417,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:31:59
ORD00418,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:32:08
ORD00419,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:32:10
ORD00420,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:06:27
ORD00421,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:32:23
ORD00422,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:06:33
ORD00423,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:32:56
ORD00424,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:41:19
ORD00425,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:41:20
ORD00426,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:33:10
ORD00427,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:55:21
ORD00428,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:55:21
ORD00429,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:55:31
ORD00430,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:55:31
ORD00431,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:55:38
ORD00432,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:41:47
ORD00433,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:41:48
ORD00434,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:55:54
ORD00435,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:33:12
ORD00436,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:33:14
ORD00437,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:56:24
ORD00438,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:56:25
ORD00439,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:56:28
ORD00440,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:56:35
ORD00441,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:42:23
ORD00442,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:42:23
ORD00443,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:42:23
ORD00444,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:42:26
ORD00445,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 11:59:21
ORD00446,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:42:32
ORD00447,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 11:59:36
ORD00448,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:42:36
ORD00449,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:42:38
ORD00450,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:42:43
ORD00451,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:42:47
ORD00452,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:01:39
ORD00453,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:01:53
ORD00454,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:33:39
ORD00455,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:42:52
ORD00456,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:33:49
ORD00457,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:03:21
ORD00458,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:33:56
ORD00459,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:03:24
ORD00460,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:34:05
ORD00461,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:34:12
ORD00462,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:07:16
ORD00463,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:07:19
ORD00464,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:34:17
ORD00465,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:44:38
ORD00466,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:44:39
ORD00467,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:44:52
ORD00468,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:44:56
ORD00469,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:34:26
ORD00470,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:34:27
ORD00471,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:09:13
ORD00472,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:09:18
ORD00473,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:35:49
ORD00474,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:11:11
ORD00475,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:35:50
ORD00476,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:11:11
ORD00477,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:36:02
ORD00478,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:25:55
ORD00479,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:25:55
ORD00480,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:11:11
ORD00481,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:45:57
ORD00482,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:36:09
ORD00483,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:11:11
ORD00484,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:46:00
ORD00485,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:36:14
ORD00486,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:36:20
ORD00487,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:46:10
ORD00488,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:46:14
ORD00489,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:12:21
ORD00490,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:12:37
ORD00491,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 12:13:03
ORD00492,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 12:13:19
ORD00493,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:46:26
ORD00494,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:46:33
ORD00495,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:30:18
ORD00496,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:30:21
ORD00497,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:47:11
ORD00498,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:47:16
ORD00499,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:47:25
ORD00500,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:47:28
ORD00501,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:33:02
ORD00502,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:33:10
ORD00503,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:34:01
ORD00504,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:34:02
ORD00505,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:39:28
ORD00506,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:47:55
ORD00507,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:39:42
ORD00508,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:47:56
ORD00509,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:40:06
ORD00510,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:40:19
ORD00511,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:40:29
ORD00512,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:35:28
ORD00513,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:40:34
ORD00514,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:35:46
ORD00515,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:48:15
ORD00516,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:48:17
ORD00517,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:37:18
ORD00518,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:37:27
ORD00519,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:42:40
ORD00520,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:42:41
ORD00521,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:48:45
ORD00522,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:48:46
ORD00523,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:38:11
ORD00524,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:38:11
ORD00525,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:44:04
ORD00526,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:49:14
ORD00527,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:44:07
ORD00528,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:38:28
ORD00529,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:49:21
ORD00530,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:38:32
ORD00531,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:49:44
ORD00532,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:49:54
ORD00533,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:46:06
ORD00534,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:46:20
ORD00535,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:39:40
ORD00536,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 14:39:43
ORD00537,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:50:12
ORD00538,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:46:40
ORD00539,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 14:39:49
ORD00540,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:50:14
ORD00541,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:46:54
ORD00542,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:50:29
ORD00543,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:50:29
ORD00544,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:47:05
ORD00545,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:47:11
ORD00546,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:24:42
ORD00547,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 11:24:45
ORD00548,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:24:47
ORD00549,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 11:24:50
ORD00550,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:48:04
ORD00551,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:48:15
ORD00552,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:48:35
ORD00553,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 11:48:53
ORD00554,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 11:49:07
ORD00555,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:52:47
ORD00556,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:52:50
ORD00557,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:53:22
ORD00558,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:53:23
ORD00559,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:55:16
ORD00560,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:55:21
ORD00561,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:55:49
ORD00562,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:55:51
ORD00563,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:29:37
ORD00564,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 11:29:38
