Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD00717,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:49:44
ORD00718,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:49:54
ORD00719,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 11:46:06
ORD00720,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 11:46:20
ORD00721,FemboyLover,13800.0,36.75,Sell,TOP,2025-11-11 14:39:40
ORD00722,FemboyLover,13800.0,36.25,Buy,TOP,2025-11-11 14:39:43
ORD00723,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:50:12
ORD00724,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 11:46:40
ORD00725,FemboyLover,13800.0,36.75,Sell,TOP,2025-11-11 14:39:49
ORD00726,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:50:14
ORD00727,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 11:46:54
ORD00728,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:50:29
ORD00729,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:50:29
ORD00730,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 11:47:05
ORD00731,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 11:47:11
ORD00732,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:24:42
ORD00733,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 11:24:45
ORD00734,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:24:47
ORD00735,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 11:24:50
ORD00736,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 11:48:04
ORD00737,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 11:48:15
ORD00738,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 11:48:35
ORD00739,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 11:48:53
ORD00740,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 11:49:07
ORD00741,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:52:47
ORD00742,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:52:50
ORD00743,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:53:22
ORD00744,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:53:23
ORD00745,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:55:16
ORD00746,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:55:21
ORD00747,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:55:49
ORD00748,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:55:51
ORD00749,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:29:37
ORD00750,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 11:29:38
ORD00751,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:58:45
ORD00752,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:58:47
ORD00753,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:58:52
ORD00754,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:58:54
ORD00755,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:58:56
ORD00756,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:58:57
ORD00757,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:07:08
ORD00758,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:59:08
ORD00759,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:07:19
ORD00760,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 10:59:09
ORD00761,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:31:42
ORD00762,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 11:31:54
ORD00763,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 10:59:54
ORD00764,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:00:05
ORD00765,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:32:34
ORD00766,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 11:32:35
ORD00767,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:00:26
ORD00768,FemboyLover,13800.0,36.25,Buy,TOP,2025-11-11 15:10:08
ORD00769,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:00:30
ORD00770,FemboyLover,13800.0,36.75,Sell,TOP,2025-11-11 15:10:13
ORD00771,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:01:45
ORD00772,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:01:47
ORD00773,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:02:20
ORD00774,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:02:24
ORD00775,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:03:20
ORD00776,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 12:19:10
ORD00777,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:03:29
ORD00778,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 12:20:09
ORD00779,FemboyLover,12500.0,40.75,Sell,CBG,2025-11-11 16:25:08
ORD00780,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 12:29:45
ORD00781,FemboyLover,25000.0,20.9,Sell,PTTGC,2025-11-11 12:29:55
ORD00782,FemboyLover,25000.0,20.1,Buy,PTTGC,2025-11-11 13:56:07
ORD00783,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:05:00
ORD00784,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:05:02
ORD00785,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:05:28
ORD00786,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:05:29
ORD00787,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:36:44
ORD00788,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:37:24
ORD00789,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:38:00
ORD00790,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:38:35
ORD00791,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:06:07
ORD00792,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:06:15
ORD00793,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:06:16
ORD00794,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:50:10
ORD00795,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:06:16
ORD00796,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:07:01
ORD00797,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:07:06
ORD00798,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:42:46
ORD00799,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:42:47
ORD00800,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:07:11
ORD00801,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:43:40
ORD00802,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:07:20
ORD00803,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 11:50:23
ORD00804,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:43:42
ORD00805,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 11:50:25
ORD00806,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:44:11
ORD00807,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:44:12
ORD00808,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:46:32
ORD00809,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:47:04
ORD00810,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:07:52
ORD00811,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:48:16
ORD00812,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:08:05
ORD00813,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:50:28
ORD00814,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:08:06
ORD00815,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:50:41
ORD00816,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:08:08
ORD00817,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:52:56
ORD00818,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:08:31
ORD00819,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:53:28
ORD00820,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:08:32
ORD00821,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:54:59
ORD00822,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:55:00
ORD00823,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:55:05
ORD00824,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:55:29
ORD00825,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:55:30
ORD00826,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:56:01
ORD00827,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:57:59
ORD00828,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:58:31
ORD00829,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 14:59:06
ORD00830,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 14:59:53
ORD00831,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:00:11
ORD00832,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:00:12
ORD00833,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:00:38
ORD00834,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:00:42
ORD00835,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:01:15
ORD00836,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:01:22
ORD00837,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:02:26
ORD00838,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:02:29
ORD00839,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:02:40
ORD00840,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:02:45
ORD00841,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:03:08
ORD00842,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:03:21
ORD00843,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:03:28
ORD00844,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:03:38
ORD00845,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:03:40
ORD00846,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:03:51
ORD00847,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:09:20
ORD00848,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:09:20
ORD00849,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:09:29
ORD00850,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:09:29
ORD00851,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:04:48
ORD00852,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:09:35
ORD00853,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:05:01
ORD00854,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:09:36
ORD00855,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:05:48
ORD00856,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:05:50
ORD00857,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:09:43
ORD00858,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:09:45
ORD00859,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:06:27
ORD00860,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:06:40
ORD00861,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:07:08
ORD00862,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:07:15
ORD00863,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:07:36
ORD00864,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:07:49
ORD00865,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:09:14
ORD00866,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:09:17
ORD00867,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:10:34
ORD00868,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:10:34
ORD00869,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:09:47
ORD00870,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:09:51
ORD00871,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:10:18
ORD00872,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:10:23
ORD00873,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:11:31
ORD00874,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:11:10
ORD00875,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:11:40
ORD00876,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:11:14
ORD00877,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:11:41
ORD00878,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:11:51
ORD00879,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 12:02:11
ORD00880,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 12:03:47
ORD00881,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:14:34
ORD00882,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:14:36
ORD00883,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:11:58
ORD00884,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:11:58
ORD00885,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:15:28
ORD00886,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:15:29
ORD00887,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:16:03
ORD00888,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:16:15
ORD00889,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:17:30
ORD00890,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:17:38
ORD00891,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:12:52
ORD00892,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:18:06
ORD00893,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:12:52
ORD00894,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:18:11
ORD00895,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:18:21
ORD00896,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:18:27
ORD00897,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:19:38
ORD00898,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:19:39
ORD00899,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:13:02
ORD00900,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:13:03
ORD00901,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:19:40
ORD00902,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:19:41
ORD00903,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:19:53
ORD00904,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:19:56
ORD00905,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:20:46
ORD00906,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:21:33
ORD00907,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:21:33
ORD00908,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:21:57
ORD00909,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:22:13
ORD00910,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:22:16
ORD00911,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:22:18
ORD00912,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:22:57
ORD00913,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:23:15
ORD00914,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 12:08:22
ORD00915,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:23:36
ORD00916,FemboyLover,13800.0,36.25,Buy,TOP,2025-11-11 16:11:06
ORD00917,FemboyLover,13800.0,36.75,Sell,TOP,2025-11-11 16:11:15
ORD00918,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:24:38
ORD00919,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 12:15:58
ORD00920,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:26:16
ORD00921,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:27:35
ORD00922,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:27:36
ORD00923,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:27:44
ORD00924,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 12:19:56
ORD00925,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:28:58
ORD00926,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:29:08
ORD00927,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 12:23:02
ORD00928,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:29:53
ORD00929,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:30:41
ORD00930,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:30:55
ORD00931,FemboyLover,13800.0,36.25,Buy,TOP,2025-11-11 16:15:05
ORD00932,FemboyLover,13800.0,36.75,Sell,TOP,2025-11-11 16:15:15
ORD00933,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:14:22
ORD00934,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:14:24
ORD00935,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:32:19
ORD00936,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:32:38
ORD00937,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:32:38
ORD00938,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:14:27
ORD00939,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:32:38
ORD00940,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:32:42
ORD00941,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:14:30
ORD00942,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:32:56
ORD00943,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:14:36
ORD00944,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:14:38
ORD00945,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:14:42
ORD00946,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:14:46
ORD00947,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:33:35
ORD00948,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:33:49
ORD00949,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:14:55
ORD00950,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:14:56
ORD00951,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:34:33
ORD00952,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:34:35
ORD00953,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:34:52
ORD00954,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:34:55
ORD00955,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:35:20
ORD00956,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:35:31
ORD00957,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:15:12
ORD00958,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:15:14
ORD00959,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:36:34
ORD00960,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:36:35
ORD00961,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:15:37
ORD00962,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:15:46
ORD00963,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:37:15
ORD00964,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:37:33
ORD00965,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:37:55
ORD00966,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:38:03
ORD00967,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:38:04
ORD00968,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:38:11
ORD00969,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:16:23
ORD00970,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:16:24
ORD00971,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:39:42
ORD00972,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:39:45
ORD00973,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:40:05
ORD00974,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:40:09
ORD00975,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:40:19
ORD00976,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:40:24
ORD00977,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:41:10
ORD00978,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:41:18
ORD00979,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:41:22
ORD00980,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:17:06
ORD00981,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:17:07
ORD00982,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:41:37
ORD00983,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:17:11
ORD00984,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:17:12
ORD00985,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:42:28
ORD00986,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:42:35
ORD00987,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:17:53
ORD00988,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:18:04
ORD00989,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:18:06
ORD00990,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:43:33
ORD00991,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:18:07
ORD00992,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:43:38
ORD00993,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:44:01
ORD00994,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:44:07
ORD00995,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 13:58:27
ORD00996,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 13:58:58
ORD00997,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:18:44
ORD00998,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 14:00:04
ORD00999,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:18:45
ORD01000,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:45:18
ORD01001,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:45:35
ORD01002,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:19:02
ORD01003,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:45:45
ORD01004,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:19:02
ORD01005,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:45:55
ORD01006,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:19:37
ORD01007,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:19:41
ORD01008,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:46:25
ORD01009,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:46:31
ORD01010,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:47:21
ORD01011,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:47:26
ORD01012,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:20:02
ORD01013,FemboyLover,11600.0,43.25,Buy,GULF,2025-11-11 11:20:11
ORD01014,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:47:47
ORD01015,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:47:51
ORD01016,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:47:55
ORD01017,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 14:00:53
ORD01018,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 14:01:05
ORD01019,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:48:07
ORD01020,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 14:03:25
ORD01021,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 14:04:06
ORD01022,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:48:43
ORD01023,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:48:55
ORD01024,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:49:13
ORD01025,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 14:05:28
ORD01026,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:49:15
ORD01027,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 14:05:58
ORD01028,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 14:06:18
ORD01029,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:49:25
ORD01030,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 14:06:31
ORD01031,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 14:06:56
ORD01032,FemboyLover,11100.0,45.25,Buy,CPALL,2025-11-11 15:49:31
ORD01033,FemboyLover,23800.0,21.9,Sell,MINT,2025-11-11 14:07:01
ORD01034,FemboyLover,11100.0,45.75,Sell,CPALL,2025-11-11 15:50:19
ORD01035,FemboyLover,11600.0,43.75,Sell,GULF,2025-11-11 11:21:06
ORD01036,FemboyLover,23800.0,21.1,Buy,MINT,2025-11-11 14:07:24
